4.27	12.605	8.729	3.643	7.183	107.192	13.687	7.901	4.214	3.23	4.511	3.087	3.221	5.021	1.159	2.462	0.688
4.28	15.004	11.748	4.564	9.565	103.553	15.234	9.332	5.328	3.742	5.334	3.694	3.699	6.25	1.421	2.793	1.159
4.29	19.381	16.001	6.288	13.938	97.603	17.341	12.201	6.922	4.795	7.005	5.015	4.657	8.334	2.064	3.608	1.697
4.3	25.931	22.281	8.798	20.193	87.866	20.317	17.518	10.914	6.711	9.724	7.288	5.901	11.991	2.919	4.455	2.46
4.31	34.64	33.69	11.393	30.514	77.386	24.62	27.909	18.325	9.214	13.366	10.171	7.627	16.871	4.081	5.542	3.124
4.32	45.738	50.849	16.566	43.45	65.778	27.754	48.585	25.471	12.585	17.393	14.809	9.541	23.674	5.547	7.667	4.257
4.33	57.749	72.865	21.045	56.315	55.438	31.481	63.644	31.464	17.077	19.769	18.444	11.997	30.877	7.839	9.992	5.617
4.34	68.047	99.901	25.429	74.177	47.562	33.868	74.798	35.95	20.722	21.463	21.966	13.589	33.508	8.81	12.433	6.776
4.35	80.32	129.1	31.869	88.782	42.402	36.007	80.103	39.001	22.731	24.025	25.462	15.549	35.402	9.831	13.529	7.558
4.36	90.516	157.512	36.512	99.332	37.557	38.31	84.532	40.965	24.675	26.939	28.912	17.09	37.702	11.316	14.359	8.106
4.38	98.345	178.684	39.531	108.244	35.096	40.089	89.175	45.721	25.614	28.996	32.096	18.085	42.396	12.496	15.803	9.314
4.39	102.769	192.683	44.708	115.534	32.774	42.163	92.933	47.346	28.103	30.183	33.44	19.643	41.928	12.812	16.347	9.793
4.4	106.262	212.794	47.439	120.093	31.804	43.967	98.781	48.752	29.314	32.52	36.22	20.275	41.174	13.187	16.643	10.432
4.41	110.181	227.183	50.742	124.125	31.107	44.605	104.068	49.241	30.159	32.003	37.431	20.741	40.02	14.528	16.541	11.291
4.42	113.003	235.934	52.016	129.216	30.794	46.358	102.473	50.715	31.332	33.223	37.949	21.362	40.176	13.938	18.359	12.17
4.43	113.988	244.956	51.738	133.121	29.823	46.611	99.374	48.808	31.533	35.113	37.327	20.873	42.393	13.399	18.975	11.403
4.44	116.545	245.251	52.709	133.44	30.253	46.589	96.324	49.279	31.611	35.324	37.575	20.909	42.791	13.519	19.276	11.549
4.45	115.551	250.663	53.459	134.153	30.806	46.972	93.666	49.178	31.167	35.818	37.21	20.803	41.573	13.129	19.808	11.198
4.46	116.037	250.587	53.057	133.808	32.392	46.973	89.712	49.042	30.244	36.943	36.111	20.771	40.544	13.276	20.128	11.35
4.47	114.763	257.019	53.402	132.471	34.568	46.23	84.988	46.448	28.996	36.481	36.444	20.408	41.929	12.753	20.365	10.43
4.48	114.077	260.57	54.691	130.528	40.574	45.797	77.663	46.401	28.384	36.802	36.138	20.033	41.016	12.576	19.502	10.682
4.49	112.314	271.754	54.268	128.595	48.492	44.233	71.6	41.72	26.97	36.425	33.68	18.57	40.132	11.582	17.914	10.277
4.5	112.147	277.936	55.812	126.127	58.93	43.089	63.081	39.709	26.315	35.612	32.056	16.94	39.481	11.122	17.349	10.112
4.51	108.348	282.66	55.446	120.838	65.878	42.362	54.146	36.149	26.222	34.751	30.291	16.227	36.115	10.897	15.982	9.524
4.52	105.321	280.128	55.179	116.916	68.355	42.577	48.145	33.946	25.145	33.43	29.49	15.89	34.42	11.003	14.619	8.381
4.53	103.776	273.056	53.665	115.018	66.235	41.625	44.947	31.673	24.394	33.352	27.671	15.13	33.52	10.698	14.242	8.009
4.54	101.631	259.848	51.718	112.806	63.515	41.534	43.496	30.254	23.776	31.922	27.529	14.893	32.479	10.578	13.993	7.791
4.55	100.696	253.537	50.861	111.458	58.798	41.684	43.828	29.963	24.192	31.015	27.116	14.856	32.472	10.569	14.616	7.795
4.56	105.09	247.149	51.649	115.327	53.202	42.063	45.67	31.401	23.974	31.073	27.697	15.416	32.928	10.65	15.375	7.777
4.57	107.936	243.708	53.082	118.095	46.875	43.467	54.18	33.251	24.988	31.921	29.651	15.77	33.859	11.322	15.582	9.023
4.58	110.983	240.493	54.168	123.956	41.714	44.636	62.775	36.639	26.738	33.028	30.945	17.118	36.307	11.867	15.702	9.154
4.59	112.207	245.357	55.083	126.378	37.786	46.163	72.501	39.48	29.152	34.695	33.55	17.881	38.847	12.804	16.426	9.416
4.6	114.889	248.157	56.15	128.518	34.188	46.755	78.685	40.312	31.101	36.932	34.173	18.561	40.084	13.023	16.009	9.521
4.61	117.436	243.956	54.491	128.521	30.971	47.443	81.001	41.199	32.972	35.99	35.711	19.291	39.502	13.599	15.805	10.122
4.62	121.108	247.491	55.842	130.641	28.701	49.145	81.077	41.645	32.798	36.947	34.827	19.913	41.138	13.674	16.92	9.983
4.64	119.329	241.575	56.278	129.317	27.269	48.966	81.783	42.62	33.361	38.495	35.764	19.633	40.289	13.383	17.051	10.774
4.65	120.998	239.369	56.508	131.386	25.802	49.212	81.861	41.486	32.405	38.911	35.571	20.188	41.009	13.78	16.817	10.939
4.66	121.982	238.228	58.74	130.499	24.957	49.21	82.095	42.544	32.727	39.399	35.908	19.383	41.792	13.195	16.773	11.105
4.67	120.53	237.918	56.79	133.174	24.175	49.258	79.705	43.198	32.855	40.547	36.254	19.896	41.03	13.149	16.569	11.577
4.68	119.997	237.785	55.012	132.889	24.591	49.61	78.854	41.794	32.615	40.571	36.857	20.424	40.686	14.068	15.597	10.686
4.69	116.707	237.087	55.449	131.598	24.981	47.786	75.711	41.025	31.651	39.998	37.568	20.516	41.457	13.49	15.734	10.574
4.7	117.789	232.369	55.026	129.62	25.843	48.147	72.906	38.935	32.007	40.181	35.205	20.499	39.521	12.831	16.084	11.151
4.71	118.734	226.369	55.008	128.363	27.267	47.452	71.107	37.079	31.568	39.325	34.311	20.913	38.141	13.051	15.424	10.697
4.72	119.1	223.116	51.283	127.643	29.876	46.065	68.357	35.871	31.154	38.778	33.395	19.831	36.801	12.9	14.565	10.698
4.73	121.184	218.794	53.502	127.072	34.413	45.415	66.533	33.9	30.223	38.847	32.683	19.16	36.838	12.356	14.417	10.815
4.74	119.318	220.692	52.165	124.467	41.222	44.828	64.701	32.735	29.942	36.912	30.486	18.559	34.138	11.339	15.022	10.239
4.75	121.997	218.493	53.221	121.102	49.734	42.227	63.627	33.276	29.343	35.729	29.252	17.62	33.228	10.027	14.639	11.53
4.76	119.457	216.091	53.444	111.815	59.525	41.058	62.313	30.869	29.604	36.649	28.362	17.062	31.686	9.888	14.845	11.145
4.77	116.174	213.499	50.044	105.359	70.114	39.425	62.618	29.294	28.528	37.046	25.929	15.778	30.54	9.456	12.701	10.95
4.78	109.736	205.545	49.718	97.883	79.872	38.749	64.339	27.573	27.527	36.006	24.614	15.01	30.507	8.774	10.335	10.583
4.79	108.146	202.139	47.54	91.334	90.061	38.962	66.307	26.192	25.31	36.088	22.751	14.779	29.756	8.852	9.596	10.211
4.8	105.419	196.817	46.155	84.104	97.484	37.675	67.228	24.224	23.713	34.333	20.631	13.923	28.686	8.205	9.139	10.474
4.81	104.67	191.704	44.529	78.05	102.11	36.302	67.095	22.785	23.735	33.192	19.774	13.12	27.964	8.478	8.346	10.006
4.82	103.294	181.57	42.366	72.148	106.255	35.601	68.398	20.299	22.976	32.423	18.732	12.845	27.107	7.8	7.548	9.939
4.83	99.874	169.085	41.152	69.038	107.925	34.954	70.249	18.873	23.599	32.369	17.691	12.479	26.487	7.776	7.383	9.099
4.84	96.538	156.959	39.057	62.988	110.701	33.886	68.099	18.291	23.776	30.205	17.936	12.399	24.765	7.771	6.623	8.422
4.85	91.377	142.38	35.889	60.197	114.793	32.157	64.387	17.021	22.751	27.731	16.173	11.149	23.731	7.55	6.26	8.16
4.86	84.77	121.793	32.477	54.924	120.868	30.758	58.065	15.746	19.814	25.569	14.202	10.334	22.176	7.006	6.254	6.469
4.88	76.831	102.016	28.543	48.529	129.257	28.247	50.799	14.21	17.483	22.51	13.212	9.266	20.579	6.432	5.519	5.912
4.89	66.436	82.874	24.15	42.224	138.153	26.377	42.515	12.721	14.835	19.631	11.014	8.433	17.257	5.393	4.939	4.88
4.9	58.133	62.771	21.295	36.378	145.199	24.487	37.233	11.681	11.77	17.86	10.037	7.262	14.744	4.463	4.85	3.831
4.91	50.848	49.53	17.918	30.99	155.945	22.919	31.172	10.302	9.793	15.736	8.727	6.376	12.235	3.687	4.445	3.369
4.92	44.795	39.443	15.457	26.595	162.17	22.061	26.318	9.118	8.132	13.394	7.949	5.639	11.37	3.277	4.034	2.722
4.93	39.027	31.551	13.092	21.755	167.615	20.732	20.845	7.986	6.509	11.409	6.868	5.207	9.744	2.885	3.588	2.139
4.94	34.027	25.108	11.617	19.231	169.31	19.632	17.782	7.072	5.235	9.907	6.039	4.876	9.086	2.445	3.369	1.756
4.95	29.654	21.009	9.937	17.304	166.285	18.602	15.129	6.18	4.538	9.053	5.458	4.739	8.078	2.399	3.114	1.452
4.96	26.1	18.158	8.857	15.606	160.796	17.794	14.05	5.483	4.151	7.644	4.841	4.355	7.372	2.083	3.046	1.217
4.97	23.757	16.083	7.754	14.04	153.472	17.224	12.865	4.949	3.705	7.045	4.501	3.985	6.547	1.801	2.728	1.026
4.98	20.609	14.261	6.969	13.231	146.103	16.515	11.575	4.68	3.445	6.375	4.185	3.835	5.909	1.745	2.617	0.945
4.99	19.248	12.252	6.571	11.989	136.417	16.255	10.379	4.385	3.144	5.815	3.993	3.721	5.771	1.623	2.374	0.904
5.0	18.341	11.432	5.848	11.281	137.0	16.072	9.791	4.174	3.032	5.841	3.566	3.585	5.149	1.475	2.628	0.82
5.01	17.264	10.99	5.487	10.576	131.933	15.835	9.291	3.853	2.699	5.53	3.719	3.302	5.249	1.375	2.467	0.768
5.02	16.485	9.949	5.374	10.329	128.503	15.15	8.842	3.891	2.628	5.043	3.493	3.313	5.047	1.304	2.423	0.732
5.03	15.874	9.416	5.121	9.936	125.922	15.176	8.617	3.8	2.764	4.93	3.316	3.326	4.981	1.323	2.275	0.628
5.04	15.963	8.668	4.948	9.859	127.608	15.472	8.302	3.901	2.678	4.875	3.39	3.204	4.802	1.268	2.21	0.636
5.05	15.91	8.3	4.93	9.684	130.569	15.269	8.548	3.933	2.693	4.812	3.219	3.269	4.772	1.373	2.124	0.604
5.06	15.587	7.965	4.71	9.494	135.317	15.345	8.368	3.868	2.785	5.047	3.344	3.22	4.898	1.302	2.153	0.637
5.07	15.877	7.982	4.748	9.383	142.128	15.428	8.448	3.972	2.723	5.157	3.269	3.241	5.01	1.289	2.199	0.601
5.08	16.131	7.846	4.51	9.46	148.217	15.573	8.393	3.96	2.737	4.983	3.353	3.194	4.838	1.284	2.189	0.609
5.09	16.317	7.59	4.508	9.705	154.21	15.947	8.476	3.862	2.686	4.942	3.414	3.298	4.761	1.34	2.199	0.604
5.1	16.358	7.611	4.555	9.514	161.569	16.207	8.354	4.03	2.755	5.146	3.482	3.271	4.865	1.331	2.17	0.632
5.11	16.672	7.638	4.364	9.575	167.821	16.238	8.284	3.863	2.769	5.204	3.489	3.36	5.023	1.336	2.202	0.642
5.12	16.871	7.871	4.407	9.915	173.829	16.532	8.621	3.969	2.819	5.108	3.596	3.322	4.985	1.314	2.329	0.615
5.14	16.861	8.068	4.372	9.897	177.814	16.585	8.592	4.126	2.869	5.227	3.586	3.439	5.324	1.402	2.273	0.685
5.15	17.151	8.359	4.681	9.983	182.632	16.743	8.504	4.304	2.948	5.446	3.628	3.511	5.075	1.365	2.222	0.655
5.16	17.245	8.664	4.948	10.104	185.085	16.962	8.765	4.182	2.995	5.417	3.707	3.429	5.125	1.538	2.4	0.698
5.17	17.524	8.703	5.402	10.338	188.302	17.383	8.861	4.282	3.031	5.651	3.763	3.608	5.171	1.606	2.365	0.692
5.18	17.606	9.014	5.491	10.312	189.387	17.484	9.242	4.267	3.03	5.662	3.791	3.541	5.386	1.602	2.42	0.635
5.19	17.627	9.314	5.577	10.578	189.855	17.527	9.55	4.402	3.007	5.914	3.894	3.554	5.423	1.697	2.54	0.677
5.2	18.258	9.476	5.808	10.521	189.187	18.262	9.613	4.412	3.176	5.981	4.119	3.735	5.439	1.617	2.636	0.758
5.21	18.911	10.075	6.037	10.701	188.804	18.666	10.06	4.67	3.206	6.161	4.171	3.906	5.736	1.738	2.813	0.705
5.22	19.592	10.599	6.373	11.273	187.652	19.816	10.26	4.826	3.401	6.493	4.422	4.105	6.017	1.796	2.833	0.729
5.23	21.036	11.826	7.004	11.951	185.29	20.659	11.211	4.918	3.717	6.994	4.687	4.477	5.988	1.999	3.348	0.807
5.24	22.794	13.489	7.679	12.744	185.373	22.083	11.352	5.328	4.066	7.442	5.087	4.96	6.591	2.167	3.993	0.892
5.25	24.433	14.986	8.36	14.877	183.912	23.788	12.233	5.964	4.627	8.504	5.782	5.586	7.337	2.32	4.388	1.108
5.26	27.514	17.115	9.028	17.255	181.458	25.802	13.375	6.914	5.035	9.408	6.043	6.307	8.478	2.602	5.021	1.492
5.27	31.778	20.709	9.846	21.984	178.435	27.393	15.101	7.816	5.871	11.148	7.101	7.837	10.152	3.017	5.575	1.96
5.28	36.861	26.297	11.837	27.969	173.265	30.591	17.771	9.928	7.311	13.46	9.456	8.936	12.551	3.5	6.415	2.469
5.29	46.593	32.441	14.469	37.802	163.561	35.197	23.162	14.085	9.152	16.704	12.788	11.013	15.953	4.814	7.546	3.711
5.3	61.497	43.324	20.355	49.399	149.867	42.296	31.433	22.113	12.919	22.648	16.726	12.817	21.855	6.042	9.639	4.865
5.31	79.312	62.378	27.557	70.148	134.714	49.218	45.353	32.436	19.156	29.617	23.439	16.516	29.957	8.139	12.108	7.604
5.32	103.678	89.065	35.591	93.4	117.117	56.895	71.258	45.441	26.076	37.646	29.392	21.227	44.131	11.299	15.849	9.335
5.33	124.792	122.541	44.042	117.904	100.83	62.281	95.099	56.064	31.437	43.19	37.032	25.106	51.451	14.683	20.081	10.618
5.34	146.055	160.831	52.74	144.532	88.394	67.55	106.273	63.381	37.291	47.065	45.488	29.006	55.355	18.389	26.104	13.472
5.35	160.703	193.696	59.633	166.587	79.862	72.137	116.785	66.454	42.052	52.462	51.118	32.19	58.996	21.266	27.971	14.617
5.36	175.37	222.209	68.513	184.114	72.241	76.369	124.047	69.811	46.241	56.93	56.166	35.226	62.205	23.314	31.424	15.942
5.38	187.588	253.429	76.404	196.776	68.271	80.613	127.571	75.454	49.565	59.617	60.886	37.289	64.812	25.891	30.287	16.646
5.39	199.907	272.015	85.38	209.44	63.355	84.596	130.075	76.567	53.495	61.561	65.537	39.615	68.234	25.966	31.201	18.228
5.4	209.525	293.911	88.212	221.841	61.066	85.391	134.556	79.639	57.632	64.437	67.534	41.42	69.789	26.216	32.479	18.81
5.41	211.447	312.169	89.503	223.566	60.703	87.751	139.568	79.728	58.959	66.249	69.463	43.605	71.993	26.015	31.442	18.894
5.42	216.1	329.56	92.129	227.928	60.194	90.387	140.123	79.264	60.706	65.92	69.777	43.542	74.084	25.24	34.058	19.406
5.43	214.931	344.678	95.437	227.807	58.484	91.006	136.87	79.804	59.274	65.976	71.852	45.028	72.37	25.562	34.798	18.588
5.44	214.187	346.326	93.489	224.656	59.153	92.534	133.476	81.877	61.042	67.682	70.203	46.11	73.459	25.061	34.32	18.093
5.45	212.328	354.32	94.524	227.155	59.371	91.517	130.745	78.029	59.026	66.665	68.865	42.797	74.291	25.278	34.702	17.903
5.46	205.529	360.15	91.28	222.374	61.581	92.115	126.252	74.489	58.632	66.638	67.835	41.624	72.456	23.402	34.302	17.963
5.47	201.271	357.792	91.92	219.692	66.463	90.24	121.565	73.742	55.82	66.74	66.564	43.446	72.384	22.963	33.245	18.45
5.48	200.927	367.114	95.095	219.291	75.423	88.004	114.685	69.128	50.655	67.04	65.258	42.502	69.118	22.745	33.366	18.494
5.49	197.706	374.299	90.769	217.518	85.232	86.531	107.3	64.016	49.065	67.996	62.127	40.228	68.846	22.406	31.773	17.403
5.5	200.303	374.558	93.327	211.751	100.952	86.669	93.924	61.247	45.757	67.503	59.495	36.817	66.58	21.005	30.713	16.908
5.51	194.531	381.199	92.076	202.331	109.339	84.79	83.375	58.884	43.941	63.565	53.81	35.967	62.696	19.863	29.777	15.602
5.52	189.387	373.411	92.122	196.946	111.814	83.145	76.271	53.487	41.313	61.149	51.028	32.946	58.507	19.502	27.52	14.393
5.53	186.251	354.478	88.513	189.918	109.679	81.845	70.154	50.681	40.951	57.641	48.567	31.168	56.006	18.669	26.079	13.813
5.54	180.552	344.88	84.519	182.653	106.389	82.122	68.504	47.515	42.153	56.736	46.267	30.481	55.716	18.096	25.893	13.671
5.55	179.763	330.267	80.407	183.864	100.762	82.256	67.017	45.918	42.188	54.547	45.6	30.613	54.734	18.487	27.487	13.65
5.56	180.722	323.955	79.314	183.995	93.27	84.448	68.767	47.249	43.638	53.344	47.977	30.738	56.476	19.235	27.553	13.516
5.57	184.628	312.605	75.951	188.638	85.663	85.114	76.321	51.112	44.576	55.8	49.33	31.874	57.446	19.866	27.41	13.996
5.58	186.961	316.93	74.993	194.53	77.436	88.467	84.926	52.878	45.968	57.554	52.653	32.482	59.074	20.175	29.696	15.178
5.59	188.479	312.763	75.559	195.387	70.734	88.913	97.761	55.286	49.514	58.885	53.996	34.184	59.098	20.901	30.003	15.742
5.6	192.469	316.133	76.369	201.006	64.563	92.9	107.138	54.96	51.767	61.208	56.381	34.368	60.988	20.839	29.939	16.511
5.61	197.493	321.574	79.005	201.309	60.435	93.829	108.015	54.91	52.821	63.601	56.095	35.838	60.285	21.141	28.977	15.515
5.62	197.719	313.311	74.966	203.643	56.42	95.191	106.997	59.913	52.922	63.072	56.569	35.794	60.67	22.179	29.075	16.376
5.64	197.642	311.965	73.982	201.929	53.745	96.935	107.246	61.478	54.027	63.421	58.757	37.558	62.565	22.52	28.585	16.88
5.65	199.071	310.474	75.682	202.822	51.624	97.269	109.503	61.184	55.474	64.625	58.599	37.336	63.04	22.215	29.722	17.594
5.66	202.407	304.396	75.041	201.775	48.803	98.126	109.101	62.382	56.534	65.74	60.706	37.601	63.81	20.785	29.458	18.593
5.67	200.546	316.011	73.639	200.563	49.267	96.817	105.549	62.971	55.554	67.75	62.328	39.35	65.475	20.788	29.4	20.009
5.68	197.591	321.586	74.31	196.51	49.017	95.672	101.714	62.194	54.379	66.97	63.164	38.575	65.028	20.41	29.67	21.477
5.69	200.601	315.683	76.831	198.347	48.941	96.671	97.619	64.78	53.265	67.78	60.766	38.64	64.766	19.984	28.942	21.963
5.7	203.748	308.734	78.273	200.153	50.471	97.501	96.98	64.141	52.151	66.744	57.992	39.346	63.054	18.79	27.733	19.952
5.71	208.486	316.059	74.585	197.426	52.999	97.288	93.785	63.862	53.181	67.578	58.283	38.755	60.452	20.448	28.197	19.435
5.72	206.367	311.251	72.8	189.422	57.156	96.924	89.911	62.112	52.989	68.098	56.07	38.605	56.7	20.556	29.315	19.049
5.73	207.851	308.312	75.189	188.999	63.968	97.777	86.444	59.929	53.806	65.17	56.1	38.164	56.337	20.273	28.86	18.521
5.74	205.911	305.366	77.153	184.232	72.654	96.429	83.095	57.136	54.222	62.288	53.55	37.502	55.49	19.349	27.855	19.599
5.75	210.955	301.782	80.311	182.134	85.14	94.602	82.849	56.175	54.016	65.448	52.69	36.575	53.062	17.351	27.358	19.083
5.76	209.06	300.768	81.57	175.057	98.115	91.772	83.032	53.678	54.509	64.657	51.683	34.839	53.143	17.313	28.958	17.68
5.77	208.332	299.284	79.735	162.664	114.288	90.85	82.455	49.148	53.616	63.683	49.719	34.186	53.422	18.128	26.92	16.689
5.78	204.444	291.115	83.633	157.895	126.307	89.706	81.659	47.05	52.522	63.599	46.919	32.517	51.578	16.926	25.241	17.023
5.79	198.709	288.174	85.156	147.597	140.802	91.472	82.445	47.429	50.095	63.878	44.226	31.885	51.206	16.394	24.846	16.869
5.8	196.203	288.879	82.939	141.988	150.853	90.326	83.774	44.725	47.514	61.604	41.412	31.435	48.712	16.828	20.527	15.318
5.81	190.858	284.116	77.736	135.3	158.313	91.077	85.781	41.865	47.006	60.559	39.348	30.989	50.247	17.079	19.054	14.43
5.82	194.542	280.051	74.825	130.594	164.663	91.348	90.175	40.466	47.144	60.99	38.908	29.252	49.61	16.355	17.538	14.456
5.83	191.776	285.863	73.188	124.66	169.754	90.566	89.032	37.407	49.383	60.509	37.442	28.669	48.867	16.518	15.939	14.098
5.84	183.064	269.648	71.882	117.128	175.525	88.87	91.185	33.948	49.012	59.241	36.064	28.149	48.911	16.275	14.996	13.385
5.85	172.987	250.084	66.574	109.772	180.302	86.873	86.603	32.342	46.081	55.98	33.859	26.938	46.919	15.644	13.568	12.415
5.86	161.793	221.982	60.757	100.929	186.414	83.2	80.227	29.679	42.751	50.955	31.891	25.029	44.102	14.882	12.439	11.458
5.88	145.105	189.016	54.468	92.043	195.744	78.948	73.91	27.652	38.147	48.361	29.545	23.138	39.247	13.028	11.821	9.832
5.89	128.461	153.543	48.014	78.766	206.833	74.656	64.551	25.453	31.438	43.759	25.567	19.91	33.849	11.417	11.201	9.064
5.9	113.644	117.282	41.846	68.174	218.849	70.482	56.017	23.038	27.319	36.886	22.56	18.499	29.449	9.978	10.631	7.305
5.91	99.409	90.896	35.358	59.641	231.404	64.767	49.516	20.083	22.059	32.965	20.515	17.09	24.378	8.149	9.602	6.497
5.92	87.002	71.808	30.596	50.34	243.408	60.386	43.028	17.869	17.766	29.6	17.226	15.357	22.433	7.19	8.789	5.841
5.93	75.601	58.016	25.373	42.994	250.717	56.773	35.84	16.951	14.515	24.613	16.08	14.004	20.526	5.978	7.697	4.643
5.94	68.757	46.042	22.594	38.302	255.738	53.258	30.179	15.435	12.354	21.808	14.523	12.577	17.744	5.243	7.194	3.673
5.95	61.137	38.217	19.354	33.907	253.933	50.347	26.25	13.224	10.72	19.192	12.806	11.803	16.406	5.03	6.955	3.425
5.96	55.593	33.308	16.855	30.917	252.321	47.971	23.529	11.912	9.766	16.609	11.896	11.197	15.82	4.472	6.378	2.826
5.97	51.928	29.034	15.668	28.53	245.471	46.024	21.993	10.715	9.179	15.164	10.806	10.602	14.482	3.931	6.189	2.453
5.98	47.413	25.721	14.403	25.57	236.989	45.527	20.387	10.095	8.526	14.235	10.165	10.472	13.341	3.8	5.97	2.171
5.99	44.625	22.906	13.223	24.17	226.556	43.825	18.931	9.451	7.423	13.394	9.64	9.837	12.739	3.808	5.721	1.832
6.0	42.83	21.217	11.985	23.171	233.726	43.514	18.39	8.846	6.962	13.137	9.14	9.606	12.186	3.625	5.42	1.811
6.01	41.435	20.092	11.548	22.687	237.268	43.199	17.426	8.775	6.388	12.757	8.697	9.549	11.938	3.23	5.248	1.75
6.02	40.051	18.925	11.438	21.98	248.983	42.751	16.9	8.897	6.591	12.313	8.695	9.556	11.934	3.313	5.328	1.653
6.03	39.084	18.018	11.225	21.899	267.352	42.156	16.587	8.875	6.352	11.947	8.626	9.458	12.316	3.168	5.06	1.476
6.04	39.195	17.741	10.517	21.543	295.736	42.181	16.435	8.569	6.327	11.84	8.469	9.38	12.092	3.28	5.086	1.561
6.05	39.105	17.375	10.752	21.638	331.647	42.441	16.122	8.601	6.423	11.872	8.457	9.382	12.306	3.142	5.004	1.42
6.06	40.277	17.607	10.68	20.944	370.452	42.646	16.792	8.697	6.308	12.273	8.822	9.353	12.327	3.091	5.219	1.565
6.07	40.48	17.06	10.417	20.976	414.881	43.494	16.93	8.487	6.421	12.439	8.872	9.515	12.269	3.185	5.297	1.603
6.08	40.83	17.35	10.196	21.166	461.989	44.535	17.171	8.553	6.36	12.631	9.147	9.611	12.93	3.465	5.503	1.536
6.09	41.312	17.386	10.777	20.812	504.446	44.958	17.341	9.127	6.437	12.884	9.189	9.903	13.058	3.328	5.336	1.623
6.1	42.62	17.187	10.54	21.475	544.452	45.556	17.517	9.174	6.661	13.289	9.289	10.374	13.275	3.289	5.338	1.612
6.11	43.498	17.853	10.672	21.789	582.369	46.93	17.67	9.193	6.943	13.776	9.485	10.563	13.492	3.653	5.485	1.644
6.12	45.385	18.456	10.986	21.887	616.208	47.789	18.323	9.325	7.488	13.967	9.73	11.003	13.814	3.699	5.72	1.635
6.14	46.22	18.713	11.55	22.142	647.61	48.716	18.683	9.22	7.428	14.277	9.767	11.209	13.948	3.947	5.691	1.692
6.15	47.422	19.218	11.357	23.187	669.934	49.121	18.826	9.587	7.614	14.533	10.342	11.428	14.114	3.841	5.706	1.678
6.16	48.605	19.568	11.646	23.394	685.988	49.783	19.353	9.727	7.6	14.868	10.367	11.323	14.718	3.944	5.919	1.766
6.17	49.258	20.319	11.959	23.923	699.438	50.358	19.769	10.305	7.856	15.614	10.764	11.871	15.103	3.762	6.041	1.766
6.18	49.837	20.889	12.194	24.0	704.762	51.84	20.078	10.248	8.408	15.483	11.034	12.107	15.193	3.941	5.847	1.738
6.19	50.779	21.143	12.564	24.853	707.549	52.954	20.613	10.336	8.422	16.264	11.627	12.207	15.707	3.984	6.125	1.717
6.2	53.239	22.55	13.125	25.437	707.168	53.689	21.029	11.007	8.563	16.725	11.773	12.541	15.896	4.317	6.111	1.885
6.21	55.453	24.469	13.823	26.488	705.458	56.48	22.058	11.036	8.883	17.221	12.749	13.226	16.799	4.503	6.579	1.842
6.22	57.678	25.532	15.123	28.119	700.456	60.18	23.298	11.83	9.438	18.114	13.59	14.141	17.138	4.683	7.339	1.925
6.23	61.684	28.311	16.115	29.752	692.772	62.129	24.404	12.515	10.487	19.974	14.633	15.402	18.135	5.06	8.286	2.275
6.24	65.431	30.791	18.31	32.813	680.863	67.261	26.025	13.563	12.077	21.608	15.114	16.861	19.607	5.456	9.695	2.557
6.25	72.304	35.519	18.348	36.431	667.642	72.012	28.036	15.239	13.238	24.14	16.828	18.126	21.496	6.335	10.977	2.96
6.26	78.29	40.133	20.09	41.099	655.617	76.86	30.337	16.657	14.33	25.71	18.355	19.748	23.076	6.586	12.993	3.265
6.27	86.637	46.45	21.502	46.627	642.675	83.589	32.529	19.465	16.143	29.039	21.013	21.493	25.643	7.804	15.363	3.979
6.28	98.081	54.742	24.401	54.491	628.259	94.513	35.331	22.224	17.885	32.842	24.177	24.011	29.323	8.552	18.644	4.522
6.29	110.617	65.575	26.704	65.53	614.712	107.647	40.443	25.783	20.041	38.053	27.373	28.192	34.831	10.203	20.624	5.52
6.3	128.812	80.81	30.346	78.288	590.914	122.38	46.959	32.022	23.119	45.031	31.84	33.545	41.988	11.189	23.154	6.617
6.31	152.959	102.509	37.158	95.662	567.943	138.741	55.038	41.463	28.126	54.137	37.047	40.014	51.269	12.774	28.886	9.415
6.32	184.14	132.297	45.159	123.047	531.602	157.688	66.236	54.728	35.223	63.723	46.246	48.626	66.305	15.531	33.396	11.98
6.33	213.326	171.442	54.893	150.259	499.802	176.086	79.378	67.609	42.338	75.69	57.302	55.653	77.902	19.197	37.089	16.556
6.34	246.025	205.769	66.611	176.223	462.917	193.378	89.611	78.61	49.503	86.453	66.145	65.257	85.633	21.122	42.862	19.481
6.35	279.401	250.747	73.35	198.331	432.141	212.986	98.939	90.287	59.576	95.012	74.069	74.25	93.585	24.397	45.678	23.459
6.36	308.348	284.4	85.197	221.104	407.545	226.164	109.454	98.93	67.308	105.241	85.977	83.234	103.951	28.518	51.195	25.861
6.38	335.728	334.521	95.458	243.139	381.271	239.963	118.209	105.874	79.791	111.739	96.751	91.931	110.745	29.884	54.065	28.32
6.39	365.955	379.407	107.577	262.289	362.671	250.077	127.627	113.797	87.932	118.63	101.332	99.73	112.326	32.373	54.547	29.886
6.4	390.071	419.514	117.324	278.953	343.166	262.78	136.087	118.608	96.499	127.766	109.197	105.405	114.903	32.147	59.141	34.106
